qdate,yield1,yield2,yield3,yield4,yield5
1995-07-31,5.5738844675559,5.7861157726006,5.9648326102537,6.0781545891552,6.0714065374021
1995-08-31,5.6215199040981,5.7511947209552,5.8655867858934,5.9737510393802,5.9789505026581
1995-09-29,5.648051941385,5.7172236639939,5.8280048132533,5.9192852779231,5.9062387392405
1995-10-31,5.514262128027,5.5279974477551,5.6451828444987,5.7316722930766,5.7208156370768
1995-11-30,5.3210931159943,5.2734771668035,5.3586169065085,5.45430189165,5.4503936513557
1995-12-29,5.0858227159805,5.0806759980211,5.1821013087209,5.2896691610217,5.3019551956375
1996-01-31,4.888805591252,4.8665401909567,5.0149856523602,5.1374709483546,5.1860443291273
1996-02-29,5.1403400194247,5.3590419069377,5.4921926544016,5.6254806707743,5.6632050354124
1996-03-29,5.4175198300882,5.6877360660358,5.8514536567793,6.00983303184,6.0395379387171
1996-04-30,5.5327162325971,5.9363742171402,6.1265526118034,6.2792393059569,6.3154583725086
1996-05-31,5.6748293480595,6.1528135506802,6.3635620783603,6.5058642612131,6.5570591382317
1996-06-28,5.6435069686017,6.006699781747,6.2376021949749,6.3334137128335,6.3734097797868
1996-07-31,5.8679728925151,6.1130364362205,6.3187774980386,6.4295195809601,6.4885713186899
1996-08-30,5.8244937117858,6.2250989761801,6.4610259910197,6.5834344553604,6.6297168452712
1996-09-30,5.6643531545992,6.0037464357144,6.2082477671111,6.3363216769515,6.3815822437078
1996-10-31,5.4378408954899,5.6622842845771,5.8293908545355,5.9638512109488,6.002819144591
1996-11-29,5.3679629119822,5.5026653134602,5.6404954578894,5.7057284169497,5.7514684288875
1996-12-31,5.4563191848078,5.7858548961207,5.9733329290451,6.0766027435141,6.1388617026812
1997-01-31,5.4871949107704,5.831313767345,5.9996881510702,6.0809973894521,6.1781773435162
1997-02-28,5.5852572117674,6.0044475923429,6.1563710417717,6.248513243121,6.3139708338425
1997-03-31,5.9112189925531,6.3307772822059,6.5231595424954,6.6344700097051,6.6709182984035
1997-04-30,5.8050357952036,6.1887434745036,6.3468466038384,6.4427268773735,6.4872748151919
1997-05-30,5.7858506951935,6.1153351303164,6.2552903152594,6.3808249277334,6.4079481002174
1997-06-30,5.6078603090844,5.9867494116566,6.1216507338694,6.2737261256906,6.3051350414187
1997-07-31,5.5016662685883,5.653405118698,5.7222235631938,5.787476704944,5.8277656043895
1997-08-29,5.6874557637583,5.8653911234659,6.0168667281221,6.1130648398051,6.125085237209
1997-09-30,5.5631628996115,5.7082671271415,5.8055136284207,5.9139638500007,5.9067246136735
1997-10-31,5.2990475853075,5.5563938769715,5.6257094851155,5.663912581999,5.6293804067717
1997-11-28,5.4494869416217,5.7042184641704,5.7601249017523,5.8080012583053,5.749156721285
1997-12-31,5.4109476974156,5.574152010539,5.6249646784419,5.6476914331136,5.6286353082486
1998-01-30,5.1632615416941,5.2576485496462,5.2824905096349,5.358844622635,5.3057410347543
1998-02-27,5.3304820026331,5.4608004336184,5.4841488278717,5.5497129645716,5.5039508085805
1998-03-31,5.3147802752948,5.4991173187862,5.5693371183697,5.5958445346863,5.5405226525721
1998-04-30,5.3296709985492,5.504761709293,5.552759637679,5.5943828362552,5.5585283288858
1998-05-29,5.3497700406267,5.4562344128261,5.5128744698763,5.5596151117036,5.4740163148391
1998-06-30,5.3370772856569,5.3992511909691,5.4777512059692,5.479930776406,5.3813945113229
1998-07-31,5.4203392194431,5.414737022634,5.4568903557225,5.489755022903,5.4636960724278
1998-08-31,5.02484313405,4.8120345371408,4.8985422515038,4.9006793891764,4.8586562017871
1998-09-30,4.5686559704705,4.2741650734891,4.3474703694275,4.3054276812937,4.3435646259668
1998-10-30,4.3815431731145,4.1607394787053,4.3080020223591,4.3550568056815,4.4789580664436
1998-11-30,4.6316424759508,4.4720167740259,4.5252844783628,4.6385829802415,4.5596758150789
1998-12-31,4.4376259772636,4.517927580105,4.5982595540829,4.655263168113,4.5880394888759
1999-01-29,4.455837962988,4.5255645326325,4.5745383903213,4.5956317276483,4.5232493650109
1999-02-26,4.8511487852983,5.0810032744234,5.2163010384276,5.2816464088324,5.2041269843278
1999-03-31,4.6654640734523,4.9348404456988,5.0689855891339,5.1484088261872,5.1672382081642
1999-04-30,4.7121145612241,5.0072506534011,5.135157517513,5.2080193468992,5.2641517899455
1999-05-28,4.9404251028003,5.3394834228976,5.513861084517,5.605734980619,5.6371387582325
1999-06-30,5.1783345063455,5.4527222474788,5.5646829351031,5.6338810426571,5.7564317599991
1999-07-30,5.284348512929,5.5525802445576,5.6716010948016,5.8197211676347,5.9185578721097
1999-08-31,5.4519235102768,5.6435850774292,5.7826495846839,5.9239071233851,5.9648617219021
1999-09-30,5.3723808200767,5.5459057490596,5.6492932634715,5.8033893109113,5.8756400446536
1999-10-29,5.5196193869033,5.7166979907732,5.8132668748119,5.9903403185061,6.0408281438463
1999-11-30,5.7630054917987,5.9236914142458,5.9847493749581,6.0868916786508,6.1387345387029
1999-12-31,5.8928630991817,6.1435417060854,6.2172874257271,6.2962692282691,6.3860339831715
2000-01-31,6.165856168916,6.5008164519649,6.5562977646588,6.5464955830739,6.6558601651658
2000-02-29,6.0972943104094,6.4361366464609,6.5010653053244,6.4839727362493,6.5640423181903
2000-03-31,6.2990817987448,6.3867398422192,6.3349695468381,6.2587720582517,6.2484974946764
2000-04-28,6.4479572766945,6.5646501428985,6.4853915298515,6.4800740410021,6.4519374184454
2000-05-31,6.265436004567,6.5929565497633,6.5319230617856,6.5191171484617,6.4484196747423
2000-06-30,6.393825810721,6.2781881818247,6.198492423068,6.2054769364224,6.1535398834942
2000-07-31,6.3622290370486,6.2001518951318,6.2236525706418,6.1727050096356,6.129174039339
2000-08-31,6.1269235348182,6.0841787538479,6.0193158142079,5.9550937301238,5.9275447459702
2000-09-29,6.1912954251233,5.8873396078189,5.8667037697472,5.8160371591271,5.7927055528116
2000-10-31,6.2045881333692,5.8197986281174,5.8210360546921,5.7668163498719,5.7016283074671
2000-11-30,5.8309800742549,5.5509320662856,5.5343680250603,5.4804260380898,5.385736027398
2000-12-29,5.4283776591867,5.0433100213729,5.0856006557671,5.0449201510192,4.9865838769364
2001-01-31,4.6512959271965,4.5638490207312,4.7070438614048,4.8100188741811,4.8432239278953
2001-02-28,4.4152189416247,4.383321200328,4.5619170375213,4.6495584123794,4.6958967801454
2001-03-30,4.1539169375001,4.1879721340282,4.4013678344225,4.5372365417027,4.6175029044669
2001-04-30,4.0328627886836,4.2753931643423,4.6380974402067,4.8253088291883,4.9336546739744
2001-05-31,3.7895212607504,4.216054235325,4.6192018537707,4.8625170458424,4.973233392297
2001-06-29,3.8775664051593,4.2354789186664,4.6609617941747,4.9173750263391,5.0650799543862
2001-07-31,3.4553767941264,3.7718022137761,4.2200695818272,4.4944565767733,4.6678814128908
2001-08-31,3.32881169101,3.6117948632739,4.054541467294,4.3207764226766,4.494074905421
2001-09-28,2.5151469536871,2.8244549406154,3.421703055758,3.7620131695549,4.052907462609
2001-10-31,1.9555172623741,2.3682670728427,2.9598976530553,3.3598577791196,3.6724480777836
2001-11-30,2.0507984015496,2.8422980763159,3.5124593062088,3.9105404657696,4.0999741157859
2001-12-31,2.0519018870896,3.063662646496,3.8105296197658,4.2273896675267,4.4389457211107
2002-01-31,2.2762123603861,3.148204732687,3.8075962749015,4.2417590847387,4.5158884101467
2002-02-28,2.1954038241678,3.0380918985657,3.6208520671142,4.0757878473517,4.3550674769946
2002-03-28,2.6893287946516,3.6827784864112,4.3242396165767,4.7245660720124,5.001304922385
2002-04-30,2.24863674954,3.2159317638161,3.8571505391081,4.2941121239684,4.5805826855001
2002-05-31,2.2687610462913,3.1838375755763,3.7320283389806,4.1191466376291,4.4111171213437
2002-06-28,1.9411165247542,2.8796837140138,3.4588674387312,3.8610319326576,4.1473743608128
2002-07-31,1.7231602337652,2.2216394398405,2.8519046222018,3.2902774742746,3.6331327241999
2002-08-30,1.7472025926077,2.1169990553789,2.546994762026,2.9871802593062,3.2827747108841
2002-09-30,1.4297057761113,1.6805589220284,2.03371446453,2.3941530950211,2.6689897709623
2002-10-31,1.3365172319691,1.6630550552475,2.1257195510474,2.5297726407129,2.8741267302649
2002-11-29,1.5063519375801,2.0384667518103,2.6076706495102,3.029126524632,3.3183478332036
2002-12-31,1.2085946668148,1.5821181611755,2.0326398454648,2.4618361284718,2.8068848954228
2003-01-31,1.2837069961989,1.6913973329807,2.200300186006,2.6762419164632,3.0416787699185
2003-02-28,1.2326347642102,1.5108031120669,1.9310674437753,2.3704322164559,2.7254293166359
2003-03-31,1.144574709229,1.4855017841057,1.9721531539317,2.4451279416669,2.8250469557444
2003-04-30,1.1503004553935,1.4763284798705,1.9833546196147,2.4725581696947,2.8861086694775
2003-05-30,1.1642542942796,1.3227568367647,1.6207429686624,1.998259931671,2.3505664347646
2003-06-30,1.0393215967906,1.2994812910456,1.699741819089,2.1143618946645,2.5001047870386
2003-07-31,1.2254261303961,1.7353549333053,2.336325914101,2.8879848860204,3.3604162815249
2003-08-29,1.2829199759238,1.9645909810236,2.5459826671971,3.089877503889,3.5114654724658
2003-09-30,1.0545632237702,1.4627326419715,1.9806533810543,2.4466520962566,2.8796212046335
2003-10-31,1.2368484504146,1.8218255355694,2.4048459005853,2.8651791586076,3.294763415871
2003-11-28,1.4351642935623,2.039846408166,2.5762934076822,3.0027327728115,3.3845717907441
2003-12-31,1.2273720043174,1.8373593774004,2.3735005295962,2.8416089794984,3.2613237862011
2004-01-30,1.2256181671381,1.8167151212002,2.3544452318698,2.789820665397,3.1808525467449
2004-02-27,1.1445493354384,1.640786774567,2.142986689931,2.5860938052468,2.971874283875
2004-03-31,1.1455983546013,1.5736287233917,2.0038523709563,2.4397102850794,2.8065922324873
2004-04-30,1.6059870676969,2.3080498628731,2.8939079521611,3.3205245455431,3.6503416881555
2004-05-28,1.8047083753072,2.5290391979909,3.1189315475112,3.5329701936765,3.8550756846736
2004-06-30,2.0120815507248,2.6724474360182,3.1599951349147,3.5037155842177,3.8109806502235
2004-07-30,2.0559198163313,2.6659842050064,3.1128174761367,3.4340089650269,3.7350179286663
2004-08-31,1.9438622124191,2.387625342287,2.7314047270804,3.0572238380479,3.3544217651903
2004-09-30,2.1579599571414,2.5975087090821,2.8706898278764,3.1556724818889,3.3888330985082
2004-10-29,2.2055926685603,2.5342143590645,2.7918271182281,3.0684467467868,3.3032982086026
2004-11-30,2.623702258184,2.9845948250344,3.2475324976409,3.4909000332678,3.7028493656118
2004-12-31,2.7489506339995,3.049544368588,3.2332840540275,3.4526172707325,3.6208619860462
2005-01-31,2.9365442791964,3.2552545065818,3.4085872815244,3.55011699471,3.6949805603142
2005-02-28,3.2484608180592,3.5742917441049,3.7445223114533,3.8813258361878,4.0121863184735
2005-03-31,3.4114305664894,3.7546070324199,3.9162119484893,4.0420465049887,4.1491283397994
2005-04-29,3.3700451387179,3.6170050362754,3.7105063071024,3.7891686217028,3.8779163378223
2005-05-31,3.3704444133342,3.5460398039714,3.594714826218,3.651117289991,3.7132041281686
2005-06-30,3.4902132023114,3.6032099418054,3.6159980182997,3.656225452462,3.672598372884
2005-07-29,3.8495420896312,3.9624110977232,4.0204161948992,4.090193293222,4.0935845347187
2005-08-31,3.7222985861497,3.7852922071727,3.7904891174126,3.8028797928218,3.8207646208376
2005-09-30,4.0616244936835,4.1238082111104,4.1338007350229,4.157417069353,4.1487027099803
2005-10-31,4.3099941216572,4.3356398701603,4.3772454929074,4.4034967294816,4.3978609654396
2005-11-30,4.3937575328726,4.3591559985631,4.3446732096006,4.361979811005,4.3640378579313
2005-12-30,4.3887323713956,4.3415421640698,4.3166944291576,4.3120152010269,4.2916398371421
2006-01-31,4.5445496700709,4.4679963394449,4.4337623813142,4.4507408698064,4.4083697585586
2006-02-28,4.6787136722807,4.6169109529483,4.5975150852829,4.5879990247998,4.5399588256666
2006-03-31,4.8096726199963,4.7508405406283,4.749584971606,4.7643295718516,4.7512909440232
2006-04-28,4.8544054901406,4.7821094045762,4.799907187525,4.8357408708322,4.8492911918974
2006-05-31,5.0344207764855,4.9623026738118,4.950081934697,4.9565611400588,4.9691746812152
2006-06-30,5.2057990605074,5.0786443404165,5.0498707667283,5.0170831321624,5.0257420359622
2006-07-31,5.0430624507082,4.8866080800986,4.8460217420207,4.8144122693063,4.844046533479
2006-08-31,4.9269184515761,4.7062642385754,4.6339838682016,4.6246274544194,4.6271924270955
2006-09-29,4.865786593037,4.6137976536415,4.5413739370977,4.5193160486095,4.5182074075317
2006-10-31,4.8533781156481,4.6259873277183,4.5352921531956,4.5035287011846,4.5005668787012
2006-11-30,4.8050307985515,4.5455028640411,4.4283515304329,4.3868404324898,4.3843289099016
2006-12-29,4.9374313637736,4.7294412751065,4.6467759068413,4.6236124945507,4.6281157667717
2007-01-31,4.9849432377308,4.8462782323452,4.7593111811125,4.7229276047194,4.7389982616114
2007-02-28,4.8334835674103,4.5761091182608,4.49255763704,4.4611386076543,4.4599249140948
2007-03-30,4.8174598607964,4.5094950713836,4.4722077081778,4.474553821722,4.4722452936483
2007-04-30,4.8731696572755,4.523596789586,4.4493508773525,4.4451912405758,4.4519615125238
2007-05-31,4.9641926603746,4.8468092042992,4.7895178759378,4.7861432853756,4.7873105596243
2007-06-29,4.9368566732132,4.791064935615,4.7998181614536,4.8416127748561,4.8629090331004
2007-07-31,4.7175718325607,4.4577638501909,4.4378853086257,4.4870251884534,4.5099571293797
2007-08-31,4.3616609662934,4.0994234547824,4.1291835182438,4.1965604079366,4.2212895269006
2007-09-28,4.0359529538287,3.921770047528,4.0112334663362,4.1240743567417,4.2083064820199
2007-10-31,4.0259906342829,3.8951727999021,3.9271494144478,4.0508725098073,4.1332415459153
2007-11-30,3.1287247728618,2.9821448196876,3.0341797210107,3.2646554712155,3.3731538888098
2007-12-31,3.2711801142032,3.0240438252971,3.0224664853142,3.2864525818752,3.4312733597903
2008-01-31,2.0784235266773,2.0800485760028,2.1927275372875,2.5393258532309,2.7669317128766
2008-02-29,1.6873389762913,1.6156843291462,1.839756895467,2.2116963212139,2.4832983065138
2008-03-31,1.4612452581057,1.5857771452217,1.7481676909304,2.2174400035118,2.4520538420626
2008-04-30,1.9103606608883,2.2533429668838,2.4627110672928,2.8394184245427,3.0192298374733
2008-05-30,2.261877115509,2.6267742529176,2.9357559607662,3.2655051733461,3.4253814881373
2008-06-30,2.3663637174206,2.6054189626068,2.909272229612,3.1882868897857,3.3302131626716
2008-07-31,2.2557174374253,2.4935938903352,2.8054556762364,3.0495913149521,3.2426571294738
2008-08-29,2.1530604319822,2.3503228163863,2.6233917809953,2.8847156936214,3.0903702568066
2008-09-30,1.8067002239066,1.9528943400734,2.2862161180684,2.6692805911718,2.9932382626594
2008-10-31,1.4307993123679,1.3355643065554,1.8163683206719,2.1377546762159,2.8384717163509
2008-11-28,0.85053135793753,0.99387144007573,1.2640146923211,1.2303641756707,1.9264966773992
2008-12-31,0.41018034618669,0.53765904343749,0.99848306895583,1.0286453496807,1.5752357274948
2009-01-30,0.56893671706811,0.94510180564009,1.3259305609566,1.4849850713495,1.891273272204
2009-02-27,0.77771649939208,0.96115702393428,1.3894809446344,1.6681179729037,1.9987927129345
2009-03-31,0.61191355950818,0.7780795670535,1.1627192646882,1.3361495210122,1.6708890264957
2009-04-30,0.50765720235545,0.90540112748949,1.3821648663839,1.7100802441695,2.0304512600847
2009-05-29,0.49796372003439,0.92914130148927,1.3966669916414,1.8608969034696,2.3726653586173
2009-06-30,0.55132412098995,1.1270639639757,1.6141689447309,2.1725830392913,2.5902185953744
2009-07-31,0.47507676647567,1.1259461772113,1.5809833748125,2.0772194449577,2.5536371794948
2009-08-31,0.41734048080482,0.97751104818597,1.455095943432,1.9652393679632,2.4152237623314
2009-09-30,0.41773211435391,0.95495446204153,1.4187845102253,1.8791608515972,2.3468264287311
2009-10-30,0.40461705061341,0.88940362383258,1.351908940647,1.9014343985559,2.3404367622302
2009-11-30,0.28332266511217,0.63774028186828,1.0832241103302,1.5646707460939,2.0227232350305
2009-12-31,0.50256324889869,1.1347625575666,1.6549151007835,2.1930561489395,2.719025178439
2010-01-29,0.31045376199638,0.78850956308773,1.3294033861419,1.8381306307399,2.3509596057523
2010-02-26,0.36463732768509,0.81216894054622,1.3551429084984,1.854281180532,2.3387782093112
2010-03-31,0.45769257117043,1.0040999653607,1.5703302496164,2.1331751289307,2.5880769959547
2010-04-30,0.41548702587664,0.9442510263747,1.4820213947475,2.0208478258053,2.4508129565708
2010-05-28,0.36531702398985,0.75381953658225,1.22340152793,1.7669779144055,2.1200006530702
2010-06-30,0.30717259694934,0.57094819122782,0.94490683563973,1.4448590529646,1.797306002595
2010-07-30,0.27926006506487,0.52822242726807,0.80072263071057,1.2216141404976,1.6166283361951
2010-08-31,0.24816359275743,0.4649550106935,0.68214632061588,1.0213294530511,1.3431855807495
2010-09-30,0.29969678306374,0.41461585410365,0.64724063456334,0.96134412962302,1.2824493784219
2010-10-29,0.26692803963949,0.3135350977874,0.51134759596446,0.84235045156535,1.1780233676548
2010-11-30,0.31724627196769,0.44365071537933,0.71612488015697,1.0826608963126,1.4786294026856
2010-12-31,0.35168505753128,0.57492827955073,1.0084032265831,1.545422671988,2.0395805397333
2011-01-31,0.31130940104299,0.53841475726688,0.9703062240024,1.4429690171057,1.9722450052155
2011-02-28,0.31248492508748,0.67422112645952,1.1645155789572,1.6711776930167,2.1687991607302
2011-03-31,0.29900039177788,0.8129518985905,1.3094771198731,1.818688511061,2.2928542389208
2011-04-29,0.22407586601849,0.59323283146487,1.028851070995,1.5038078042882,2.0008185661851
2011-05-31,0.1852061649681,0.45169584551999,0.79594959699256,1.2299011776069,1.71920402737
2011-06-30,0.1881793585822,0.43943944746734,0.82045745000043,1.2922318869091,1.7712855601914
2011-07-29,0.22948627928724,0.34632222015372,0.55595729325206,0.92757090728975,1.3688495933858
2011-08-31,0.14233649644874,0.20537246722721,0.34011456857018,0.61989541780997,0.97977293869739
2011-09-30,0.1780865848249,0.26156224377405,0.42453556776839,0.66432359079343,0.96849596950519
2011-10-31,0.15983787999523,0.25043725433694,0.40701692636321,0.66761008042496,0.98786057979503
2011-11-30,0.17553538589787,0.26575555282916,0.41650859114272,0.67400223661978,0.974398268763
2011-12-30,0.16495086407951,0.24015754561773,0.39195682344489,0.58274122717278,0.8612033565845
2012-01-31,0.15231351963556,0.2225785484129,0.3050141492659,0.48812923096294,0.72511102927854
2012-02-29,0.20493489400986,0.306168299495,0.4531251858565,0.64057554369336,0.8790059293012
2012-03-30,0.1713128503041,0.33829725503599,0.54119907979266,0.7860932215791,1.0644837912077
2012-04-30,0.18232965087851,0.27107429908327,0.40444148578315,0.61422081778272,0.83003794764982
2012-05-31,0.1807922233453,0.27972942584068,0.37580408321418,0.53385764627311,0.67405550235936
2012-06-29,0.20856269040489,0.30993460854681,0.43183893834944,0.59043101251653,0.73813022191343
2012-07-31,0.16855511851192,0.21882482097047,0.28964489006402,0.43411306502159,0.5970445991522
2012-08-31,0.19746396429138,0.23772863996526,0.29795907973693,0.42795907109407,0.60015473943205
2012-09-28,0.19906499016554,0.23594123665493,0.32437397934484,0.46681670229715,0.63070471140482
2012-10-31,0.21870454042854,0.29163205568292,0.38074026094535,0.55247318903161,0.732987669062
2012-11-30,0.21057253294608,0.26219807073679,0.3478914442512,0.46837445851886,0.62454531480001
2012-12-31,0.19639749688993,0.25271110388676,0.36906621425821,0.54186154437036,0.72494214064535
2013-01-31,0.14253880438849,0.26880755234041,0.4229064339024,0.65206738926389,0.88620028857785
2013-02-28,0.16030878802329,0.24619747765032,0.35622715023029,0.55710312026227,0.76661539564443
2013-03-28,0.13113296574345,0.24735558209831,0.36454536332502,0.56214087834752,0.76869541262162
2013-04-30,0.10634769963962,0.21927923590231,0.32298927212351,0.48024590295594,0.6786839615873
2013-05-31,0.13410194375016,0.30778444154408,0.51760968612775,0.76729441182156,1.0263449823115
2013-06-28,0.15539107149538,0.36442247330074,0.69303235783101,1.0738087277431,1.4116084046529
2013-07-31,0.15302376125992,0.31746350069054,0.62071491273226,1.0277779216073,1.4013232782655
2013-08-30,0.15994156748707,0.41111517182508,0.82063090251177,1.2922878914529,1.662757241297
2013-09-30,0.1202405660074,0.3202764415129,0.64815448113574,1.0554737385515,1.3924233882687
2013-10-31,0.12971525516192,0.30504307786251,0.61097837471855,1.000499230843,1.3371999879798
2013-11-29,0.16530375884818,0.2890842826543,0.58240849755935,1.0075320334918,1.374657411723
2013-12-31,0.16853829203879,0.39204348969797,0.80404909816463,1.3223186439243,1.7541100189347
2014-01-31,0.095344643432196,0.33173427698142,0.71667069120878,1.1403420081707,1.5074072288871
2014-02-28,0.11816457778635,0.31965185855707,0.71261769405876,1.1470220204967,1.5253029314777
2014-03-31,0.12597478766886,0.42082803180232,0.9009750240587,1.3682931418436,1.7398818079865
2014-04-30,0.10144095376035,0.41200224519242,0.87361236405708,1.3336474574455,1.691445901685
2014-05-30,0.097980112081982,0.37168938501297,0.80877849684257,1.2169290239914,1.5551479949294
2014-06-30,0.11756233495026,0.45807529189691,0.89526085696863,1.3168692610848,1.6499954410269
2014-07-31,0.14377008939754,0.53064565529475,1.0388137138139,1.5039994663996,1.7763123861842
2014-08-29,0.11461676454161,0.51291100475828,0.97711824768431,1.3963484424561,1.6510835080912
2014-09-30,0.13425163573605,0.58881678498419,1.0962590209772,1.5223729984388,1.7812844310386
2014-10-31,0.1317969075507,0.50979192032683,0.96981710622995,1.375699806334,1.6299579905726
2014-11-28,0.17075253016585,0.47937294082333,0.89765253844149,1.2584444362938,1.4943779322386
2014-12-31,0.26035800433447,0.68408175403492,1.1093016606495,1.4743282105627,1.6552278334505
2015-01-30,0.1618101404618,0.45706603483143,0.77209185819448,1.0201681107778,1.165574079381
2015-02-27,0.23398521792339,0.63400057304847,1.0351279447483,1.3383719890259,1.5096758357968
2015-03-31,0.25887724814985,0.56634356021135,0.90149488298748,1.1882895079334,1.3759139250574
2015-04-30,0.22830415656568,0.58570734874288,0.92191309856023,1.2259256855869,1.4388950767068
2015-05-29,0.26621694199085,0.61171285968288,0.95399450576562,1.273291782179,1.5042510896957
2015-06-30,0.34362584955656,0.64653253811983,1.0279995827685,1.3891665302498,1.6648950507976
2015-07-31,0.36446558665488,0.6719047980557,0.99359876911708,1.3227536666532,1.5525375563706
2015-08-31,0.44216099496802,0.76005873092542,1.0943768999085,1.3929645330026,1.5797962141325
2015-09-30,0.38970563111213,0.63423459462497,0.91317613487669,1.1925934331843,1.3786724258612
2015-10-30,0.47201495048571,0.75333056166454,1.033697610024,1.3522461295495,1.5430582858965
2015-11-30,0.71823543233961,0.94494982221886,1.2251905350831,1.4938858659818,1.6767663108178
2015-12-31,0.70902428311819,1.063172224984,1.326630888017,1.6043886291623,1.7768033004138
2016-01-29,0.52848556864429,0.79871970362302,0.9909248751835,1.2061063434644,1.3510915859069
2016-02-29,0.63299156505122,0.783467624529,0.9078329352787,1.1341527472062,1.2502125742255
2016-03-31,0.58523267808067,0.73539567513354,0.86674235778639,1.0722490730362,1.2210186842857
2016-04-29,0.55491938930873,0.78239299669395,0.93970095139209,1.1623207271304,1.3159516389597
2016-05-31,0.69199129378049,0.88071757805927,1.0306351598399,1.2606094534435,1.3943148261616
2016-06-30,0.50985244744292,0.58985840486166,0.69769808899568,0.89071844711929,1.0118032684957
2016-07-29,0.59921455129137,0.65225482951454,0.75912699040774,0.93213496905836,1.0400120322037
2016-08-31,0.67631962882561,0.81959553855545,0.93996149395734,1.1286523464312,1.2215036758907
2016-09-30,0.66380014793965,0.78295398167237,0.89665181758607,1.068444086439,1.1752241401045
2016-10-31,0.69740643952617,0.85996484078313,1.0005705509947,1.2058188136905,1.33528901803
2016-11-30,0.88971567826508,1.115352664654,1.4016091137108,1.7217811234954,1.8790656145155
2016-12-30,0.85881673227144,1.1955578812379,1.4514909005914,1.7591572990013,1.9486278784559
2017-01-31,0.82738927219001,1.215719593867,1.4837759266098,1.7560027984143,1.9302884308558
2017-02-28,0.89906134704031,1.2594017495173,1.5335468327487,1.7945173108553,1.953222271342
2017-03-31,1.0164744936823,1.2564567815183,1.5107372957292,1.7791735049336,1.9362376210523
2017-04-28,1.0872118795265,1.2618922799352,1.4521252193108,1.6898852236907,1.826766677499
2017-05-31,1.1954342310423,1.2764952949977,1.4459595594514,1.6358090876599,1.7625548631814
2017-06-30,1.2641550908289,1.3742497406974,1.5553847766219,1.7517955965704,1.8970515479606
2017-07-31,1.245898461291,1.3449603372612,1.5126733127082,1.7086958399513,1.8432374634902
2017-08-31,1.241880200223,1.3218179260126,1.4326864491549,1.5988480999382,1.7133785800094
2017-09-29,1.3463655945572,1.4800141819588,1.6361652633557,1.8157482230494,1.9450971085064
2017-10-31,1.4795688431574,1.5980720888791,1.7404515334649,1.8925996106194,2.0239431519864
2017-11-30,1.6360119580057,1.7745532681278,1.900783476474,2.0364714432041,2.1378122342142
2017-12-29,1.7637635028196,1.8727342957593,1.9723062381794,2.1109669903665,2.2019745725017
2018-01-31,1.8754280317536,2.1304747493962,2.2938365171095,2.4243371872496,2.5133389590455
2018-02-28,2.0460327401064,2.2505209008352,2.4096858787225,2.5575439109164,2.6388325310382
2018-03-29,2.0844048588573,2.2656465907861,2.3776756978543,2.4809878751164,2.5530680716874
2018-04-30,2.2440970245737,2.4794283931908,2.6328228839341,2.7286886780762,2.7909917844766
2018-05-31,2.2594718398858,2.416029838993,2.5512427922248,2.6416406146264,2.6891743363404
2018-06-29,2.3287202396438,2.5166365578006,2.6131634383695,2.6913371370555,2.7280822120587
2018-07-31,2.4378047679303,2.6605692525786,2.7522615548299,2.798227012026,2.8346034572301
2018-08-31,2.4575893581361,2.6036333162926,2.6752231274713,2.7173202663997,2.7272029146699
2018-09-28,2.6159781609118,2.7974520397639,2.8639178027575,2.9125173711746,2.9333054418762
2018-10-31,2.686908409233,2.8487544549571,2.9103883233711,2.9417736937078,2.9607536369378
2018-11-30,2.6802477487713,2.7642106783243,2.772519321499,2.7988810372983,2.805887139365
2018-12-31,2.602623024622,2.458289264443,2.4409156098623,2.4734046969291,2.4997686433751
2019-01-31,2.5320186556823,2.4434246246909,2.4152959818177,2.4217834233607,2.4252407817047
2019-02-28,2.5256434777771,2.5012238038914,2.4821055991482,2.4952001960655,2.5062545666102
2019-03-29,2.3675708969738,2.2385865170602,2.192176216977,2.2115838891489,2.2173825322691
2019-04-30,2.3569778217977,2.2524208211409,2.2282886383549,2.2475973916382,2.2706187278863
2019-05-31,2.2048595796663,1.9250588873414,1.8745228490221,1.8909846043459,1.9004771576901
2019-06-28,1.9425633714953,1.746150414792,1.7093887857326,1.7327065353831,1.7629252902089
2019-07-31,2.0393438542769,1.8676222291309,1.8176430746407,1.8251132626445,1.8241227785606
2019-08-30,1.7887280462113,1.505531375329,1.4228354506872,1.4053416860479,1.3909131524682
2019-09-30,1.7856870177968,1.626618458124,1.5549617445966,1.55126529658,1.5453809491829
2019-10-31,1.5098682785321,1.5387931869527,1.5085919721703,1.516297219018,1.5228960769335
2019-11-29,1.5817643198772,1.6224597504896,1.6091791255453,1.6191748146906,1.6326232484919
2019-12-31,1.5685913026783,1.5755549335354,1.6059361280122,1.6623880208206,1.6894964701863
2020-01-31,1.438182000874,1.3170155569056,1.2896669581944,1.2949156925533,1.310382633305
2020-02-28,1.0112581224122,0.92111903137813,0.90658282803198,0.93055899829288,0.94191393941242
2020-03-31,0.15944969728381,0.25164731718571,0.30250019833531,0.34601268456945,0.39543550974173
2020-04-30,0.15641939056625,0.20694119413927,0.25555590702128,0.3206433234254,0.37291802172826
2020-05-29,0.18753662453293,0.17154718576499,0.2117983452879,0.25764504563808,0.31971046814144
2020-06-30,0.17386790321279,0.1570605558345,0.17563269077943,0.21072730100988,0.29483977017909
